87.5,32
78.125,32
71.875,32
84.375,32
68.75,32
87.5,32
62.5,32
81.25,32
90.625,32
81.25,32
81.25,32
87.5,32
93.75,32
87.5,32
84.375,32
81.25,32
65.625,32
87.5,32
84.375,32
81.25,32
87.5,32
84.375,32
78.125,32
84.375,32
81.25,32
81.25,32
84.375,32
87.5,32
84.375,32
93.75,32
68.75,32
81.25,32
78.125,32
75,32
87.5,32
78.125,32
93.75,32
81.25,32
87.5,32
87.5,32
81.25,32
87.5,32
81.25,32
75,32
84.375,32
81.25,32
87.5,32
81.25,32
78.125,32
84.375,32
87.5,32
81.25,32
81.25,32
81.25,32
75,32
75,32
81.25,32
90.625,32
78.125,32
81.25,32
75,32
78.125,32
81.25,32
75,32
81.25,32
84.375,32
84.375,32
87.5,32
75,32
81.25,32
84.375,32
81.25,32
87.5,32
84.375,32
78.125,32
81.25,32
87.5,32
87.5,32
68.75,32
84.375,32
81.25,32
75,32
75,32
84.21052631578947,19
71.875,32
88.23529411764706,17
70.58823529411765,17
76.47058823529412,17
